year,month,disaster_type,country,latitude,longitude,casualties,economic_loss_usd
2021,4.0,Industrial accident (General),China,35.89482910432675,103.92996553855767,21,0.0
2021,3.0,Rail,Egypt,27.91369165461811,32.230935094110585,20,0.0
2021,3.0,Fire (Miscellaneous),Sierra Leone,7.017310391921942,-10.973428220553792,0,0.0
2021,4.0,Flood,Colombia,4.70693748229882,-74.35983090477193,0,0.0
2021,4.0,Flood,Colombia,4.387004663785913,-73.00325047000854,0,0.0
2021,4.0,Road,Nigeria,8.986479667220873,8.729864576061283,12,0.0
2021,3.0,Industrial accident (General),Colombia,3.983547440604144,-72.89166084884181,11,0.0
2021,4.0,Rail,Egypt,26.12116592364259,30.91599145481596,11,0.0
2021,4.0,Water,Tunisia,35.30783822841289,8.658581754226352,41,0.0
2021,4.0,Flood,Colombia,5.868321850273355,-74.93965867852128,0,0.0
2021,4.0,Flood,Guatemala,14.891529862550122,-89.31812922524621,0,0.0
2021,5.0,Collapse (Industrial),Guinea,11.222738693378076,-10.272962132610266,15,0.0
2021,5.0,Collapse (Miscellaneous),Mexico,23.439531204399852,-101.83949072180901,23,0.0
2021,5.0,Water,Bangladesh,22.333228830374612,90.60094446469584,26,0.0
2021,5.0,Fire (Miscellaneous),India,20.705804378650672,80.32564732228026,18,0.0
2021,5.0,Storm,Maldives,3.0375572983921497,73.00911809043481,0,0.0
2023,1.0,Epidemic,Somalia,4.927461542415805,47.30864895607023,14,0.0
2021,5.0,Water,Tunisia,33.61898996230688,8.503205173979486,17,0.0
2021,5.0,Rail,Malaysia,2.97827458844999,100.83670678190423,0,0.0
2021,5.0,Collapse (Industrial),Democratic Republic of the Congo,-2.9764124732177457,22.6964612596718,12,0.0
2021,5.0,Rail,Italy,40.506804338171584,13.671719488550792,14,0.0
2021,5.0,Road,Guinea-Bissau,12.496637751859865,-16.62917721226596,14,0.0
2021,5.0,Gas leak,Russian Federation,62.25124636845849,106.74837838364664,10,0.0
2021,5.0,Water,Nigeria,7.963310919135217,9.433678344329893,160,0.0
2021,5.0,Water,United States of America,37.95874847038783,-94.34864563539213,12,0.0
2021,5.0,Road,Peru,-8.342083968519887,-76.16322379858896,27,0.0
2021,6.0,Explosion (Miscellaneous),China,34.48161130882554,103.33778384339152,25,0.0
2021,6.0,Road,Zambia,-12.873487378797801,28.672608127354664,19,0.0
2021,6.0,Road,Pakistan,29.913376655460922,70.62045392925927,18,0.0
2021,6.0,Air,Myanmar,21.61160242917025,96.45049792416732,12,0.0
2021,6.0,Rail,Pakistan,31.356574246066213,68.16262469372384,63,0.0
2021,6.0,Fire (Industrial),India,20.351653097700854,78.10586177348715,15,0.0
2021,6.0,Water,Democratic Republic of the Congo,-5.178926850793771,23.109373778537822,14,0.0
2021,6.0,Storm,Philippines,11.384299764345672,121.13385826300494,11,12734.0
2021,6.0,Storm,Taiwan (Province of China),24.638877802755474,122.15364979488729,0,0.0
2021,6.0,Flood,Colombia,4.258996624416693,-73.38023759093761,5,0.0
2021,5.0,Storm,Pakistan,30.042672449644396,70.6154936966909,12,0.0
2021,5.0,Flood,Ethiopia,9.353931766351204,40.12419256902235,16,0.0
2021,6.0,Collapse (Miscellaneous),United States of America,37.889236066542594,-95.79283045788614,98,0.0
2021,6.0,Fire (Miscellaneous),China,36.58332823176127,102.71432605542313,18,0.0
2021,7.0,Air,Philippines,14.121100191573614,123.1114271584266,50,0.0
2021,7.0,Mass movement (wet),Japan,35.12216389195552,137.06526642637087,26,289413.0
2021,7.0,Water,Tunisia,32.88451712343386,9.451225452320966,43,0.0
2021,7.0,Fire (Industrial),Thailand,16.473343222619466,101.06104974930341,1,0.0
2021,7.0,Miscellaneous accident (General),Algeria,28.15769178662019,0.8952552191991041,0,0.0
2021,7.0,Fire (Industrial),Bangladesh,22.780858707561077,89.26387671958443,52,0.0
2021,5.0,Water,Sri Lanka,7.0452554260369205,79.7954740294972,0,0.0
2021,7.0,Road,Türkiye,37.66130341692682,34.47275123266777,12,0.0
2021,7.0,Road,Algeria,27.318537419562475,2.110617290993211,18,0.0
2021,7.0,Earthquake,Tajikistan,39.28907399704961,71.5229980304027,5,0.0
2021,7.0,Collapse (Miscellaneous),China,35.89352250042719,104.4506180171959,17,0.0
2021,7.0,Road,Bolivia (Plurinational State of),-15.823001950870722,-62.7717674980794,34,0.0
2021,7.0,Fire (Miscellaneous),Iraq,32.91743686972282,44.30253325511809,92,0.0
2021,7.0,Road,Pakistan,30.251869600194457,69.6473414273128,12,0.0
2021,7.0,Water,Indonesia,-0.387253163290337,115.35833631179287,55,0.0
2021,7.0,Road,Côte d’Ivoire,6.234699514716665,-4.283366023026001,25,0.0
2021,7.0,Water,Liberia,5.584369320339844,-10.295295481542132,16,0.0
2021,7.0,Road,Kenya,1.0563358344304699,38.68626264276096,13,0.0
2021,7.0,Road,Pakistan,30.554961956179582,69.86328171134481,28,0.0
2021,7.0,Storm,Pakistan,30.959658581577155,68.18193054423175,11,0.0
2021,7.0,Water,Mali,18.107584956721524,-3.4683665267426727,23,0.0
2021,7.0,Road,Croatia,44.89470618839987,14.441693382391913,10,0.0
2021,7.0,Fire (Miscellaneous),China,37.33962528352781,104.97180741102466,14,0.0
2021,7.0,Water,Greece,39.82394725421405,21.946396577550153,10,0.0
2021,7.0,Water,Libya,26.908392203153003,17.293453881050866,57,0.0
2021,7.0,Road,India,19.47332476318167,80.35448702746386,18,0.0
2021,7.0,Flood,Pakistan,31.062097764771543,69.56522425728728,5,0.0
2021,7.0,Road,Democratic Republic of the Congo,-5.185263510271811,20.53052362913859,33,0.0
2021,7.0,Water,Democratic Republic of the Congo,-5.137998695736884,22.03182940514833,11,0.0
2021,8.0,Road,Cameroon,6.644586642054,12.210124701534335,22,0.0
2021,8.0,Road,Cameroon,7.414565464203349,13.619921712867036,16,0.0
2021,8.0,Road,United States of America,36.56031974900296,-94.47198607303535,10,0.0
2021,8.0,Flood,Türkiye,38.89346862635152,36.224397354880324,70,335719.0
2020,8.0,Flood,Türkiye,38.57239806463033,35.42261431501005,16,303009.0
2021,8.0,Storm,Dominican Republic,19.043851633267526,-69.56735516441161,0,0.0
2021,8.0,Storm,Haiti,19.425474822176866,-71.19694061413594,0,0.0
2021,8.0,Road,Nigeria,8.412736729037421,8.648011877386102,21,0.0
2021,8.0,Explosion (Industrial),Lebanon,33.773861410692,36.60389259696707,32,0.0
2021,8.0,Water,Bangladesh,23.048983686257362,90.9028841164591,27,0.0
2021,8.0,Epidemic,Guinea,10.066272965204242,-10.64699668555386,1,0.0
2021,8.0,Water,Mauritania,19.561992515464393,-11.013020630834683,50,0.0
2021,8.0,Epidemic,Nigeria,9.287071322858676,8.610400502284426,3604,0.0
2021,8.0,Water,Libya,25.50292998914972,16.252794171633543,18,0.0
2021,8.0,Water,Peru,-9.994520486100095,-74.28713037290537,22,0.0
2021,8.0,Road,Peru,-9.530075539457016,-75.7228738481446,32,0.0
2021,8.0,Water,Bangladesh,24.4879179740782,91.47327006341041,21,0.0
2021,9.0,Road,Iran (Islamic Republic of),33.49955082258508,53.08872701582417,14,0.0
2021,7.0,Miscellaneous accident (General),Democratic Republic of the Congo,-5.047563071555624,22.593046515324286,12,0.0
2021,9.0,Road,Egypt,26.22652888118342,30.96972162669858,12,0.0
2021,9.0,Flood,El Salvador,13.99117888110987,-90.18802301007653,5,0.0
2021,9.0,Storm,Viet Nam,13.428173547000677,107.59772687199026,2,0.0
2021,9.0,Flood,Pakistan,31.548868084189547,70.66346184565323,19,0.0
2021,9.0,Flood,Mexico,22.64485382961294,-101.78030189890616,5,0.0
2021,9.0,Explosion (Miscellaneous),North Macedonia,41.37377553186115,21.461121898052443,14,0.0
2021,9.0,Water,India,21.917616117773576,78.85880428877597,11,0.0
2021,9.0,Road,Bolivia (Plurinational State of),-14.925279931803491,-62.209373438866024,23,0.0
2021,9.0,Fire (Miscellaneous),Indonesia,-2.015270882389204,115.38246248518817,41,0.0
2021,8.0,Collapse (Industrial),China,37.31610463320114,103.95489539730077,19,0.0
2021,9.0,Road,Algeria,29.22810685995403,2.5782809968315377,13,0.0
2021,10.0,Flood,Mexico,22.844034519481916,-103.69312993490666,6,11577.0
2021,10.0,Earthquake,Pakistan,30.22,68.014,21,0.0
2021,10.0,Water,Libya,26.05179656478637,18.077965646631924,17,0.0
2021,10.0,Storm,"China, Hong Kong Special Administrative Region",23.576949066549272,115.56243669794304,1,0.0
2021,10.0,Air,Russian Federation,62.8872308026504,104.51888134518983,16,0.0
2021,10.0,Water,Democratic Republic of the Congo,-3.6708983481899704,21.99439608746389,120,0.0
2021,10.0,Fire (Miscellaneous),Taiwan (Province of China),22.893323848021932,121.79095035403398,46,0.0
2021,10.0,Water,Tunisia,33.14015410941739,8.318691195967125,23,0.0
2021,10.0,Water,Spain,39.97272707324834,-4.385954056713535,25,0.0
2021,10.0,Road,Egypt,26.715137173986545,30.429193236030837,19,0.0
2021,10.0,Road,Democratic Republic of the Congo,-4.118212342266428,22.766019036259703,50,0.0
2021,10.0,Storm,Belgium,50.40049875856802,4.7473564025615405,0,0.0
2021,10.0,Storm,United Kingdom of Great Britain and Northern Ireland,56.04310403857163,-3.001676239269359,1,0.0
2021,10.0,Fire (Industrial),Russian Federation,61.18158678945892,106.51867033518684,16,0.0
2021,11.0,Collapse (Industrial),Nigeria,8.226920480370175,8.488923040825558,42,0.0
2021,10.0,Epidemic,Pakistan,30.99489904696396,70.28257685708229,0,0.0
2021,11.0,Mass movement (wet),Colombia,5.142948139771649,-74.39801676331827,20,0.0
2021,11.0,Road,Pakistan,31.416405684910387,68.75536709648445,20,0.0
2021,11.0,Fire (Miscellaneous),India,19.2191078177494,78.68647880076534,11,0.0
2021,11.0,Road,Sierra Leone,8.959122817012133,-10.749750812784534,101,0.0
2021,11.0,Road,Mexico,24.227601131936964,-101.89280760710011,19,0.0
2021,11.0,Miscellaneous accident (General),United States of America,38.56203635314637,-94.56847847527509,10,0.0
2021,11.0,Fire (Miscellaneous),Niger,17.474765017504666,6.970808278121959,26,0.0
2021,11.0,Collapse (Industrial),Niger,18.211353838558832,6.774233034520573,18,0.0
2021,11.0,Earthquake,Iran (Islamic Republic of),27.721,56.065,1,191013.0
2021,11.0,Water,Democratic Republic of the Congo,-5.510350129786597,22.156252818216412,32,0.0
2021,11.0,Road,Bulgaria,42.50307173651783,25.947389778213292,44,0.0
2021,11.0,Air,Azerbaijan,39.323299776707245,48.084677994835076,14,0.0
2021,11.0,Road,Peru,-7.9948107513765105,-75.04149526431289,10,0.0
2021,11.0,Earthquake,Ecuador,-4.49,-76.846,0,0.0
2021,11.0,Road,Mexico,22.16085035146513,-102.06984027889862,19,0.0
2021,11.0,Industrial accident (General),Russian Federation,61.012037020511976,106.57036134545959,57,0.0
2021,11.0,Water,France,46.50229047427864,2.3059973288452893,31,0.0
2021,11.0,Flood,Colombia,4.133400575184224,-74.10899455304386,0,0.0
2021,11.0,Water,Nigeria,9.020768654281149,8.20666736822005,42,0.0
2021,12.0,Road,Kenya,0.48133948294555046,38.33139076327231,31,0.0
2021,12.0,Water,Cameroon,8.531587684244533,11.052386663265054,21,0.0
2021,12.0,Fire (Miscellaneous),Burundi,-3.5651432899813225,30.62867028106086,38,0.0
2021,12.0,Flood,Indonesia,0.20175265624687222,113.1335716320438,6,0.0
2021,12.0,Road,Mexico,24.970389956489694,-103.16777895461284,56,0.0
2021,12.0,Road,Haiti,20.058915928764403,-71.72072377724335,61,0.0
2021,12.0,Water,Malaysia,2.722297608765388,102.28742316249325,38,0.0
2021,12.0,Fire (Miscellaneous),Japan,35.04653034981986,137.51028783555262,24,0.0
2021,12.0,Explosion (Miscellaneous),Pakistan,31.049386147480053,68.03069285349551,12,0.0
2021,12.0,Water,Madagascar,-19.728483703076147,46.91921660245083,85,0.0
2021,12.0,Water,Bangladesh,24.96609257263357,89.39670564923101,37,0.0
2021,12.0,Water,Greece,38.91567596343706,20.927208721857724,16,0.0
2021,12.0,Road,Iran (Islamic Republic of),31.30798902569131,54.211596236294476,10,0.0
2021,12.0,Water,Libya,27.38702463391992,18.6274006383334,28,0.0
2021,10.0,Volcanic activity,Vanuatu,-14.051978028784752,166.57872333880098,0,0.0
2021,,Epidemic,Sudan,12.915276049255159,31.16567820369369,69,0.0
2021,4.0,Fire (Miscellaneous),Iraq,34.13149722069415,43.18360576511481,82,0.0
2021,4.0,Miscellaneous accident (General),Israel,32.05410431097293,33.81435994952076,45,0.0
2021,3.0,Drought,South Africa,-30.762789003913735,22.97407775548512,0,0.0
2021,1.0,Drought,Tuvalu,-5.750947851012928,177.42159990180159,0,0.0
2021,1.0,Drought,Iraq,31.768664843773095,43.91717622676906,0,0.0
2022,1.0,Miscellaneous accident (General),India,20.845061587239513,80.16005466086457,12,0.0
2022,1.0,Water,United Republic of Tanzania,-6.117231753940791,33.88449129837424,10,0.0
2022,1.0,Road,South Africa,-30.638840457678402,22.954435511991186,16,0.0
2022,1.0,Road,United Republic of Tanzania,-5.0209275432214415,34.657830995956466,14,0.0
2022,1.0,Water,Egypt,27.12205609891019,31.460404033014765,10,0.0
2022,1.0,Road,Egypt,27.2897348562493,31.94224660953836,14,0.0
2022,1.0,Fire (Miscellaneous),Bangladesh,24.50490160190902,91.78638640862752,0,0.0
2022,1.0,Fire (Miscellaneous),United States of America,38.47212288473105,-96.4234254901697,19,0.0
2022,1.0,Explosion (Miscellaneous),China,35.213216588158474,105.6391920421491,16,0.0
2022,1.0,Volcanic activity,Peru,-9.722079266575117,-73.73168577578288,2,0.0
2022,1.0,Water,Morocco,30.33620869995464,-8.255270660361454,43,0.0
2022,1.0,Road,Philippines,11.410406965661151,120.83202040078214,11,0.0
2022,1.0,Fire (Miscellaneous),Central African Republic,7.364785435668367,21.70170806902737,0,0.0
2022,1.0,Flood,Madagascar,-18.984544467227316,47.561653381486906,34,0.0
2022,1.0,Fire (Miscellaneous),Cameroon,7.756398077832673,11.827069087689313,16,0.0
2022,1.0,Road,Ghana,8.647983399225831,-1.784637363617117,13,0.0
2022,1.0,Water,United States of America,35.666755178417795,-96.65287208933543,39,0.0
2022,2.0,Storm,Mauritius,-20.29920030073005,57.71691411376935,1,0.0
2022,2.0,Storm,Réunion,-20.517046826359575,56.08180347890482,0,0.0
2022,2.0,Road,Indonesia,-1.1127801038376033,114.65094780091243,13,0.0
2022,2.0,Miscellaneous accident (General),Argentina,-37.865485777851255,-65.0960497208631,17,0.0
2022,1.0,Road,Bolivia (Plurinational State of),-16.43929665427604,-62.43943760973857,11,0.0
2022,2.0,Miscellaneous accident (General),Democratic Republic of the Congo,-3.365452559399833,22.811331799152878,26,0.0
2022,1.0,Road,Mexico,24.85313962838299,-101.4301274046147,13,0.0
2022,2.0,Water,Canary Islands,28.838884281429692,-15.436532685706908,16,0.0
2022,2.0,Mass movement (wet),Colombia,3.7186791225334157,-74.4979469254322,19,0.0
2022,1.0,Storm,Czechia,51.04364983969164,16.78393573903099,1,0.0
2022,1.0,Storm,Germany,49.91339266364263,9.515885509628026,1,0.0
2022,1.0,Storm,Denmark,56.47490772796782,9.453612455384356,1,0.0
2022,1.0,Storm,Poland,52.59747094099021,20.347939089238924,1,0.0
2022,2.0,Flood,Dominican Republic,20.03624145151535,-71.36469453685739,0,0.0
2022,2.0,Water,Canada,57.09582406745667,-106.755724978828,21,0.0
2022,2.0,Collapse (Miscellaneous),India,21.81292219978525,78.33365823384914,13,0.0
2022,1.0,Extreme temperature,State of Palestine,32.414418017185604,35.2624389749977,4,0.0
2022,2.0,Storm,Czechia,49.3206303071678,16.37038928353831,0,0.0
2022,2.0,Flood,Colombia,3.813878372605938,-75.49376990472896,1,11791.0
2022,2.0,Water,Greece,40.10226680209432,20.878843972896412,11,0.0
2022,2.0,Storm,Belgium,50.86105781274078,4.035423215965432,2,0.0
2022,2.0,Storm,Germany,52.0617637987567,11.074990833870947,3,1096694.0
2022,2.0,Storm,United Kingdom of Great Britain and Northern Ireland,56.86087931515424,-2.3660721252710513,3,526656.0
2022,2.0,Storm,Ireland,54.02956458675498,-7.998621193811767,1,0.0
2022,2.0,Storm,Netherlands (Kingdom of the),51.19566112489718,6.697635619327111,4,609274.0
2022,2.0,Storm,Poland,50.53982991095013,20.635157752670935,4,0.0
2022,2.0,Explosion (Industrial),Burkina Faso,11.26849173463281,-1.4994172515730015,63,0.0
2022,2.0,Water,Viet Nam,14.366152072099801,107.70288193585202,17,0.0
2022,2.0,Air,Comoros,-12.734588660497652,43.92963813265281,14,0.0
2022,2.0,Water,Malaysia,2.895129303696619,101.0561224379083,18,0.0
2022,2.0,Flood,Thailand,17.356947619045158,101.38269151637212,6,0.0
2022,3.0,Collapse (Industrial),Guinea,11.239630372836743,-10.903774946030582,18,0.0
2022,3.0,Storm,Madagascar,-18.49369845785724,46.31425582673383,2,0.0
2022,3.0,Air,China,36.85415033645848,104.30835535128652,132,0.0
2022,3.0,Road,United Republic of Tanzania,-5.290763490130431,34.66576682319139,23,0.0
2022,3.0,Water,Indonesia,0.3312745254442854,114.59365906000721,28,0.0
2022,3.0,Water,Bangladesh,23.827143374944384,89.37921285674975,25,0.0
2022,3.0,Rail,Democratic Republic of the Congo,-3.0974619019893987,21.94516590516755,75,0.0
2022,2.0,Collapse (Industrial),Myanmar,21.04010935815633,94.57636462914623,17,0.0
2022,3.0,Fire (Miscellaneous),Syrian Arab Republic,33.635577459790085,39.688425264938616,11,0.0
2022,4.0,Fire (Miscellaneous),Somalia,6.210993610175943,44.72133078783323,0,1875778.0
2022,1.0,Epidemic,Timor-Leste,-7.849829363057825,126.5598355756488,20,0.0
2022,4.0,Water,Tunisia,34.8781609886849,10.053256541384771,23,0.0
2022,4.0,Road,Egypt,25.78468286800397,29.608580929821454,10,0.0
2022,4.0,Water,Nigeria,9.578072797733094,8.678043909463918,26,0.0
2022,4.0,Road,Zimbabwe,-20.244793671521172,28.629400929251073,35,0.0
2022,4.0,Road,Iraq,32.48246371855559,42.66692795738927,11,0.0
2022,4.0,Water,Libya,26.702950059506005,18.280434473910866,35,0.0
2022,4.0,Explosion (Industrial),Poland,50.59067103098435,19.87919564819247,12,0.0
2022,4.0,Earthquake,Bosnia and Herzegovina,44.87559007149009,16.810583660027653,1,27869.0
2022,4.0,Flood,Democratic Republic of the Congo,-5.123522473145307,20.38577562805731,9,0.0
2022,4.0,Flood,Colombia,3.627314330071266,-72.95421617225324,12,0.0
2022,4.0,Fire (Miscellaneous),Russian Federation,62.42832791106264,104.40255565863059,17,0.0
2022,4.0,Industrial accident (General),Poland,50.98172960271049,19.316383793851692,10,0.0
2022,4.0,Water,Tunisia,35.3294514501697,8.349705521174553,17,0.0
2022,4.0,Industrial accident (General),Nigeria,9.67423398914564,7.982018607078379,110,0.0
2022,4.0,Water,Japan,35.6654979387248,137.42426509671475,26,0.0
2022,4.0,Miscellaneous accident (General),India,21.918363295319633,79.69947327473055,11,0.0
2022,3.0,Extreme temperature,India,21.021038392372628,79.07955485599038,25,0.0
2022,3.0,Extreme temperature,Pakistan,30.207382224351566,69.7941172499503,0,0.0
2022,4.0,Epidemic,Democratic Republic of the Congo,-4.94396051072882,22.55074907179794,5,0.0
2022,4.0,Collapse (Miscellaneous),China,35.324823231587494,105.24491315484205,46,0.0
2022,5.0,Road,Ukraine,48.97929924483055,30.732709251650306,26,0.0
2022,5.0,Explosion (Miscellaneous),Cuba,22.82563504164496,-78.81199847568736,46,0.0
2022,5.0,Water,Ghana,7.2918282446873715,0.46693522085404693,11,0.0
2022,5.0,Air,Cameroon,6.4404106737586675,11.326589857365157,11,0.0
2022,5.0,Water,Puerto Rico,18.065557791350667,-66.76382011616757,11,0.0
2022,5.0,Fire (Miscellaneous),India,20.52542126586258,77.87464121518808,27,0.0
2022,5.0,Flood,India,19.424397540263335,77.79974629057497,2035,4501868.0
2022,5.0,Flood,Somalia,5.351800381380851,45.26258026742939,0,0.0
2022,6.0,Flood,Cameroon,6.382293267710455,11.76137596570546,2,16078.0
2022,6.0,Earthquake,Pakistan,31.707262699972013,69.55438443200458,43,0.0
2022,6.0,Wildfire,Spain,39.902619830984364,-2.7944486472071417,0,0.0
2022,6.0,Flood,Türkiye,37.665092379908955,34.66292882561513,3,0.0
2022,7.0,Storm,Japan,36.20508241160632,137.12445622245127,0,0.0
2022,7.0,Storm,El Salvador,13.611762063943164,-87.87694581607396,1,0.0
2022,7.0,Glacial lake outburst flood,Italy,42.81195017647793,13.11860188321327,11,0.0
2022,7.0,Earthquake,Iran (Islamic Republic of),26.899,55.321,5,153278.0
2022,5.0,Extreme temperature,Albania,39.79674803892448,20.890977063729594,352,0.0
2022,5.0,Extreme temperature,Austria,47.687257036458874,15.175323508919751,419,0.0
2022,5.0,Extreme temperature,Belgium,51.81275151157218,4.816831737620504,434,0.0
2022,5.0,Extreme temperature,Bulgaria,41.719593053333,26.173998948785304,1277,0.0
2022,5.0,Extreme temperature,Switzerland,45.626150799682854,7.737137012196362,302,0.0
2022,5.0,Extreme temperature,Cyprus,36.14282926222154,32.167041254818514,101,0.0
2022,5.0,Extreme temperature,Czechia,48.773461946975935,16.510446681634626,279,0.0
2022,5.0,Extreme temperature,Germany,52.286800334267525,10.77081050276084,8173,0.0
2022,5.0,Extreme temperature,Denmark,57.45723836163733,8.647830523874697,252,0.0
2022,5.0,Extreme temperature,Spain,41.076339864856955,-4.543278279723667,11324,0.0
2022,5.0,Extreme temperature,Estonia,59.588256742997956,25.79638537017803,167,0.0
2022,5.0,Extreme temperature,Finland,61.68364370805409,25.705904894674692,225,0.0
2022,5.0,Extreme temperature,France,46.465974570912216,1.9942494731756106,4807,0.0
2022,5.0,Extreme temperature,United Kingdom of Great Britain and Northern Ireland,54.53099451225554,-3.3308443024304335,3469,0.0
2022,5.0,Extreme temperature,Greece,37.995565757129974,20.666676824957023,3092,0.0
2022,5.0,Extreme temperature,Hungary,48.31806146521513,18.439704377519746,513,0.0
2022,5.0,Extreme temperature,Ireland,52.526766585351176,-7.467366256296651,26,0.0
2022,5.0,Extreme temperature,Italy,42.279559308136555,13.751249586406221,18010,0.0
2022,5.0,Extreme temperature,Lithuania,55.836412803307255,24.087011476119827,381,0.0
2022,5.0,Extreme temperature,Luxembourg,51.142120998918124,6.041610764749636,44,0.0
2022,5.0,Extreme temperature,Latvia,57.47883352829974,25.248406448220123,105,0.0
2022,5.0,Extreme temperature,Malta,34.99729220517749,13.635161209986238,76,0.0
2022,5.0,Extreme temperature,Montenegro,42.186053057596084,18.531719397955033,50,0.0
2022,5.0,Extreme temperature,Netherlands (Kingdom of the),53.42376391214472,4.427170971739687,469,0.0
2022,5.0,Extreme temperature,Norway,60.044745575113524,9.400740054338815,30,0.0
2022,5.0,Extreme temperature,Poland,51.30608227104276,19.166570915362364,763,0.0
2022,5.0,Extreme temperature,Portugal,40.71037073495814,-7.92329737159839,2212,0.0
2022,5.0,Extreme temperature,Romania,47.14943340021802,25.547122405746492,2455,0.0
2022,5.0,Extreme temperature,Serbia,42.78338522171963,20.38887241635389,574,0.0
2022,5.0,Extreme temperature,Slovakia,48.175373527013804,19.3696448580975,365,0.0
2022,5.0,Extreme temperature,Slovenia,47.098896071801505,15.42440688037097,154,0.0
2022,5.0,Extreme temperature,Sweden,61.46162688344185,18.867620788422276,40,0.0
2022,8.0,Flood,Japan,37.30966276435645,137.14761484152064,2,151134.0
2022,8.0,Flood,Republic of Korea,37.32137590854626,129.0754468683984,14,453402.0
2022,8.0,Collapse (Industrial),Mexico,24.40177860552901,-101.58754224831758,10,0.0
2022,8.0,Storm,Austria,46.909731743530386,14.81699684498859,5,0.0
2022,3.0,Epidemic,Malawi,-13.890832793194466,35.328502253334264,1769,0.0
2022,9.0,Water,Brazil,-13.0481418093107,-51.99517174684516,11,0.0
2022,9.0,Earthquake,Papua New Guinea,-6.256,146.469,7,0.0
2022,10.0,Epidemic,Lebanon,34.03617555689577,35.23002823275275,11,0.0
2022,9.0,Epidemic,Syrian Arab Republic,34.722915581309685,38.653247845072364,87,0.0
2022,9.0,Flood,Italy,41.43303851695902,12.266707525183108,12,0.0
2022,9.0,Earthquake,Taiwan (Province of China),23.119,121.422,1,53594.0
2022,9.0,Storm,Japan,37.68865333737857,138.03224384233545,3,806049.0
2022,10.0,Storm,Nicaragua,12.855336407391286,-85.65748205652307,1,192937.0
2022,10.0,Storm,Philippines,11.908086716808953,121.07192138730734,0,19294.0
2022,10.0,Earthquake,Philippines,17.662,120.823,0,1501.0
2022,10.0,Collapse (Miscellaneous),India,20.58108965694363,79.79831396244468,137,0.0
2022,11.0,Storm,Belize,18.491595075992567,-89.2270163497341,0,107187.0
2022,11.0,Flood,Indonesia,-1.0286836047674637,113.25109085949309,0,0.0
2022,11.0,Storm,United States of America,37.34932665774839,-95.70756206083819,5,1071873.0
2022,11.0,Flood,Democratic Republic of the Congo,-4.031141052725338,22.33839048665143,7,0.0
2022,11.0,Explosion (Industrial),Iraq,32.89558151269519,43.97437273311843,11,0.0
2022,11.0,Storm,Eswatini,-25.701786863292632,32.30852588481256,0,0.0
2022,12.0,Volcanic activity,Indonesia,0.517392102456398,115.40216758179969,0,0.0
2022,12.0,Flood,South Africa,-30.291624361306603,22.279492396272964,17,0.0
2022,12.0,Wildfire,Chile,-35.645500746097554,-70.5334533192925,1,0.0
2022,12.0,Flood,Bosnia and Herzegovina,43.28179826982456,16.471675318185312,1,0.0
2022,12.0,Flood,Croatia,44.21084311578091,14.059005005724385,0,0.0
2022,12.0,Road,India,19.42987573799979,79.70227068975458,16,0.0
2022,12.0,Water,Democratic Republic of the Congo,-3.100725345092304,20.8209084276264,12,0.0
2022,12.0,Fire (Miscellaneous),Russian Federation,62.78898383723367,105.83735344074485,22,0.0
2022,12.0,Flood,Philippines,11.482729291687683,123.14534796423078,70,11791.0
2022,12.0,Road,South Africa,-31.399968309283757,21.68380887721045,34,0.0
2022,12.0,Fire (Miscellaneous),Cambodia,11.805529645572149,105.90526423197458,26,0.0
2022,12.0,Road,Democratic Republic of the Congo,-3.4517050083435064,20.81786513090331,10,0.0
2022,12.0,Road,Bolivia (Plurinational State of),-15.86553945588148,-62.795887719618406,11,0.0
2022,12.0,Road,Mexico,24.602449215091276,-101.27508193705742,15,0.0
2022,12.0,Water,Morocco,32.21609118896337,-7.930090975117662,21,0.0
2022,11.0,Flood,Malawi,-12.277856585402832,35.38883744584628,62,0.0
2022,12.0,Flood,Indonesia,-1.8041824797863484,115.05314077801981,0,0.0
2022,11.0,Flood,Trinidad and Tobago,10.768064322971627,-60.57234832645744,0,0.0
2022,12.0,Flood,Indonesia,-1.593062990760501,113.51953806692158,1,0.0
2022,11.0,Flood,Saint Lucia,13.247317778397987,-60.661455774760284,0,0.0
2022,12.0,Flood,Uganda,-0.016073750719548308,31.85309680341608,16,0.0
2022,12.0,Fire (Miscellaneous),Sierra Leone,9.404799273615076,-12.200040297352995,0,0.0
2022,10.0,Flood,Mozambique,-19.850004540839105,36.25619832066112,88,0.0
2022,12.0,Storm,United States of America,36.51732663716013,-95.79545899296376,18,1071873.0
2022,10.0,Road,United Republic of Tanzania,-4.938816414428782,35.21282779294977,23,0.0
2022,1.0,Drought,Marshall Islands,7.793631215580035,170.2355760452906,0,0.0
2022,1.0,Drought,Brazil,-13.554877181596382,-53.410816428856,0,4287493.0
2022,6.0,Drought,Chad,14.46265248243359,19.345488470840092,0,0.0
2022,7.0,Drought,France,46.46901739595478,3.1116511988702578,0,0.0
2022,4.0,Drought,United Kingdom of Great Britain and Northern Ireland,54.23030622916958,-4.3296651444606855,0,0.0
2022,6.0,Drought,Italy,41.561362514723484,12.126093878919315,0,0.0
2022,7.0,Drought,Portugal,40.63728500055647,-8.977211102113326,0,0.0
2022,,Drought,Burkina Faso,12.744305315193412,-2.0776320843658516,0,0.0
